id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
4662,3084,BANYULE,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.7436031,145.0769045,20901119816,20901119816,209011198,Heidelberg - Rosanna,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,38.25391769,V1,PHN202,Eastern Melbourne,Manningham,Jagajaga,Outer Metropolitan
4663,3084,EAGLEMONT,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.7644773,145.0628446,20901120111,20901120111,209011201,Ivanhoe East - Eaglemont,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,38.25391769,V1,PHN202,Eastern Melbourne,Manningham,Jagajaga,Outer Metropolitan
4664,3084,HEIDELBERG,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.752695,145.0703364,20901119813,20901119813,209011198,Heidelberg - Rosanna,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,38.25391769,V1,PHN202,Eastern Melbourne,Manningham,Jagajaga,Outer Metropolitan
4665,3084,ROSANNA,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.7409649,145.0683729,20901119825,20901119825,209011198,Heidelberg - Rosanna,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,38.25391769,V1,PHN202,Eastern Melbourne,Manningham,Jagajaga,Outer Metropolitan
4666,3084,VIEWBANK,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.731,145.1,20901120318,20901120318,209011203,Viewbank - Yallambie,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,38.25391769,V1,PHN202,Eastern Melbourne,Manningham,Jagajaga,Outer Metropolitan
4667,3085,MACLEOD,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1,-37.714,145.066,20902120513,20902120527,209021205,Kingsbury,20902,Darebin - North,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Darebin,Jagajaga,Outer Metropolitan
4668,3085,MACLEOD WEST,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1,-37.7258716,145.0709158,20901120327,20901120327,209011203,Viewbank - Yallambie,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Darebin,Jagajaga,Outer Metropolitan
4669,3085,YALLAMBIE,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1,-37.726,145.104,20901120322,20901120322,209011203,Viewbank - Yallambie,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Darebin,Jagajaga,Outer Metropolitan
4670,3086,LA TROBE UNIVERSITY,VIC,145.047012,-37.721328,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1,-37.7229498,145.0503127,20902120506,20902120526,209021205,Kingsbury,20902,Darebin - North,209,Melbourne - North East,1,1,1,1,Cooper,72.48825836,V1,PHN201,North Western Melbourne,Darebin,Jagajaga,
4671,3087,WATSONIA,VIC,145.082426,-37.711787,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.708,145.083,20901120401,20901120401,209011204,Watsonia,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,94.54612732,V1,PHN202,Eastern Melbourne,Nillumbik,Jagajaga,Outer Metropolitan
4672,3087,WATSONIA NORTH,VIC,145.082426,-37.711787,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.7,145.081,20901120409,20901120409,209011204,Watsonia,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,94.54612732,V1,PHN202,Eastern Melbourne,Nillumbik,Jagajaga,Outer Metropolitan
4673,3088,BRIAR HILL,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.708,145.115,20901119711,20901120215,209011202,Montmorency - Briar Hill,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Whittlesea,Jagajaga,Outer Metropolitan
4674,3088,GREENSBOROUGH,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.7043698,145.1006438,20901119739,20901119739,209011197,Greensborough,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Whittlesea,Jagajaga,Outer Metropolitan
4675,3088,SAINT HELENA,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.686,145.137,20901119753,20901119753,209011197,Greensborough,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Whittlesea,Jagajaga,Outer Metropolitan
20761,3088,ST HELENA,VIC,145.1294801,-37.68949912,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.686,145.137,20901119753,20901119753,209011197,Greensborough,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Whittlesea,Jagajaga,Outer Metropolitan
4676,3089,DIAMOND CREEK,VIC,145.150369,-37.667713,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.6666174,145.1541397,20903121505,20903121505,209031215,Wattle Glen - Diamond Creek,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Nillumbik,Jagajaga,Outer Metropolitan
4677,3090,PLENTY,VIC,145.107802,-37.668408,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.670486,145.1099967,20903121301,20903121301,209031213,Plenty - Yarrambat,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Whittlesea,Jagajaga,Outer Metropolitan
4678,3091,YARRAMBAT,VIC,145.136688,-37.637478,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.6404295,145.1320653,20903121320,20903121320,209031213,Plenty - Yarrambat,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Mcewen,178.4090729,V1,PHN202,Eastern Melbourne,Whittlesea,McEwen,Rural
4679,3093,LOWER PLENTY,VIC,145.115208,-37.73919,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.7393287,145.112755,20901120207,20901120207,209011202,Montmorency - Briar Hill,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Nillumbik,Jagajaga,Outer Metropolitan
4680,3094,MONTMORENCY,VIC,145.124727,-37.719759,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.7196403,145.1237889,20901120235,20901120235,209011202,Montmorency - Briar Hill,20901,Banyule,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Nillumbik,Jagajaga,Outer Metropolitan
4681,3095,ELTHAM,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.715,145.158,20903120901,20903120901,209031209,Eltham,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Menzies,52.23823547,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4682,3095,ELTHAM NORTH,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.698,145.144,20903120942,20903120942,209031209,Eltham,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Menzies,52.23823547,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4683,3095,RESEARCH,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.707,145.18,20903121404,20903121404,209031214,Research - North Warrandyte,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Menzies,52.23823547,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4684,3096,WATTLE GLEN,VIC,145.185826,-37.670851,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1,-37.6683887,145.1872619,20903121511,20903121511,209031215,Wattle Glen - Diamond Creek,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Jagajaga,,V1,PHN202,Eastern Melbourne,Nillumbik,Jagajaga,Outer Metropolitan
4685,3097,BEND OF ISLANDS,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.6980733,145.2756505,20903121202,20903121202,209031212,Panton Hill - St Andrews,20903,Nillumbik - Kinglake,209,Melbourne - North East,2,2,2,2,Menzies,,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4686,3097,KANGAROO GROUND,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.686,145.216,20903121416,20903121416,209031214,Research - North Warrandyte,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Menzies,,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4687,3097,WATSONS CREEK,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.67,145.258,20903121212,20903121212,209031212,Panton Hill - St Andrews,20903,Nillumbik - Kinglake,209,Melbourne - North East,2,2,2,2,Menzies,,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4688,3099,ARTHURS CREEK,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.583333,145.2,20903121217,20903121217,209031212,Panton Hill - St Andrews,20903,Nillumbik - Kinglake,209,Melbourne - North East,2,2,2,2,Mcewen,126.6603165,V1,PHN202,Eastern Melbourne,Whittlesea,McEwen,Rural
4689,3099,COTTLES BRIDGE,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.622,145.219,20903121215,20903121215,209031212,Panton Hill - St Andrews,20903,Nillumbik - Kinglake,209,Melbourne - North East,2,2,2,2,Mcewen,126.6603165,V1,PHN202,Eastern Melbourne,Whittlesea,McEwen,Rural
4690,3099,HURSTBRIDGE,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.638889,145.195,20903121002,20903121002,209031210,Hurstbridge,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Mcewen,126.6603165,V1,PHN202,Eastern Melbourne,Whittlesea,McEwen,Rural
4691,3099,NUTFIELD,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.603,145.181,20903121219,20903121219,209031212,Panton Hill - St Andrews,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Mcewen,126.6603165,V1,PHN202,Eastern Melbourne,Whittlesea,McEwen,Rural
4692,3099,STRATHEWEN,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.55,145.266667,20903121208,20903121208,209031212,Panton Hill - St Andrews,20903,Nillumbik - Kinglake,209,Melbourne - North East,2,2,2,2,Mcewen,126.6603165,V1,PHN202,Eastern Melbourne,Whittlesea,McEwen,Rural
4693,3101,COTHAM,VIC,145.036575,-37.807397,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1,-37.8086079,145.0459578,20701115334,20701115334,207011153,Kew,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,,V1,PHN202,Eastern Melbourne,Yarra,Kooyong,Inner Metropolitan
4694,3101,KEW,VIC,145.036575,-37.807397,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1,-37.803516,145.0328017,20701115316,20701115316,207011153,Kew,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,,V1,PHN202,Eastern Melbourne,Yarra,Kooyong,Inner Metropolitan
4695,3102,KEW EAST,VIC,145.05219,-37.793805,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1,-37.7922797,145.0548502,20701115401,20701115401,207011154,Kew East,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,44.85237503,V1,PHN202,Eastern Melbourne,Yarra,Kooyong,Inner Metropolitan
4696,3103,BALWYN,VIC,145.074116,-37.811738,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1,-37.808889,145.078889,20701114713,20701114713,207011147,Balwyn,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,-3492,V1,PHN202,Eastern Melbourne,Whitehorse,Kooyong,Inner Metropolitan
4697,3103,BALWYN EAST,VIC,145.074116,-37.811738,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1,-37.808889,145.078889,20701114713,20701114713,207011147,Balwyn,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,-3492,V1,PHN202,Eastern Melbourne,Whitehorse,Kooyong,Inner Metropolitan
20762,3103,DEEPDENE,VIC,145.0658595,-37.81141396,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1,-37.8131,145.068,20701114731,20701114731,207011147,Balwyn,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,55.64286423,V1,PHN202,Eastern Melbourne,Whitehorse,Kooyong,Inner Metropolitan
4698,3103,DEEPDENE DC,VIC,145.074116,-37.811738,Melbourne Metro,,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1,-37.8107,145.065,20701114723,20701114723,207011147,Balwyn,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,-3492,V1,PHN202,Eastern Melbourne,Whitehorse,Kooyong,Inner Metropolitan
22864,3103,STRADBROKE PARK,VIC,145.062,-37.8007,Melbourne Metro,,Updated 25-Jan-2020,,,,,R1,-37.8007,145.062,20701115411,20701115411,207011154,Kew East,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,-3492,V1,PHN202,Eastern Melbourne,Whitehorse,Kooyong,Inner Metropolitan
4699,3104,BALWYN NORTH,VIC,145.081714,-37.793695,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1,-37.7941151,145.0879338,20701114809,20701114809,207011148,Balwyn North,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,,V1,PHN202,Eastern Melbourne,Whitehorse,Kooyong,Inner Metropolitan
4700,3104,GREYTHORN,VIC,145.081714,-37.793695,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1,-37.7965604,145.0984985,20701114804,20701114804,207011148,Balwyn North,20701,Boroondara,207,Melbourne - Inner East,1,1,1,1,Kooyong,,V1,PHN202,Eastern Melbourne,Whitehorse,Kooyong,Inner Metropolitan
4701,3105,BULLEEN,VIC,145.084806,-37.772477,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.7660476,145.0879338,20702115609,20702115609,207021156,Bulleen,20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,12.65964127,V1,PHN202,Eastern Melbourne,Manningham,Menzies,Outer Metropolitan
4702,3105,BULLEEN SOUTH,VIC,145.084806,-37.772477,Melbourne Metro,,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1,-37.7748,145.092,20702115623,20702115623,207021156,Bulleen,20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,12.65964127,V1,PHN202,Eastern Melbourne,Manningham,Menzies,Outer Metropolitan
4703,3106,TEMPLESTOWE,VIC,145.142675,-37.758335,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,20702,Manningham - West,207,Melbourne - Inner East,R1,-37.7537669,145.1486206,20702115935,20702115935,207021159,Templestowe,20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,74.24658203,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4704,3107,TEMPLESTOWE LOWER,VIC,145.110677,-37.765225,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,20702,Manningham - West,207,Melbourne - Inner East,R1,-37.7641408,145.1099967,20702116006,20702116006,207021160,Templestowe Lower,20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,50.59965897,V1,PHN202,Eastern Melbourne,Manningham,Menzies,Outer Metropolitan
4705,3108,DONCASTER,VIC,145.125797,-37.786429,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1,-37.7865824,145.1210303,20702115736,20702115736,207021157,Doncaster,20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,112.3367538,V1,PHN202,Eastern Melbourne,Whitehorse,Menzies,Outer Metropolitan
4706,3109,DONCASTER EAST,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1,-37.7883929,145.1541397,20702115855,20702142521,207021425,Doncaster East (South),20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,,V1,PHN202,Eastern Melbourne,Whitehorse,Menzies,Outer Metropolitan
4707,3109,DONCASTER HEIGHTS,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1,-37.7887436,145.1580383,20702115856,20702142522,207021425,Doncaster East (South),20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,,V1,PHN202,Eastern Melbourne,Whitehorse,Menzies,Outer Metropolitan
4708,3109,THE PINES,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1,-37.7622651,145.1686291,20702115838,20702142413,207021424,Doncaster East (North),20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,,V1,PHN202,Eastern Melbourne,Whitehorse,Menzies,Outer Metropolitan
4709,3109,TUNSTALL SQUARE PO,VIC,145.161649,-37.784786,Melbourne Metro,,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1,-37.7904,145.17,20702115818,20702142503,207021425,Doncaster East (South),20702,Manningham - West,207,Melbourne - Inner East,1,1,1,1,Menzies,,V1,PHN202,Eastern Melbourne,Whitehorse,Menzies,Outer Metropolitan
4711,3111,DONVALE,VIC,145.186334,-37.794054,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1,-37.7901921,145.1872619,21102126124,21102126124,211021261,Donvale - Park Orchards,21102,Manningham - East,211,Melbourne - Outer East,1,1,1,1,Menzies,,V1,PHN202,Eastern Melbourne,Whitehorse,Menzies,Outer Metropolitan
4712,3113,NORTH WARRANDYTE,VIC,145.204689,-37.752123,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1,-37.726,145.216,20903121408,20903121408,209031214,Research - North Warrandyte,20903,Nillumbik - Kinglake,209,Melbourne - North East,1,1,1,1,Menzies,78.88041687,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4713,3113,WARRANDYTE,VIC,145.204689,-37.752123,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1,-37.738,145.223,21102126213,21102126213,211021262,Warrandyte - Wonga Park,21102,Manningham - East,211,Melbourne - Outer East,1,1,1,1,Menzies,78.88041687,V1,PHN202,Eastern Melbourne,Nillumbik,Menzies,Outer Metropolitan
4714,3114,PARK ORCHARDS,VIC,145.212599,-37.778595,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21103,Maroondah,211,Melbourne - Outer East,R1,-37.7760752,145.2148736,21102126134,21102126134,211021261,Donvale - Park Orchards,21102,Manningham - East,211,Melbourne - Outer East,1,1,1,1,Menzies,,V1,PHN202,Eastern Melbourne,Maroondah,Menzies,Outer Metropolitan
4715,3115,WONGA PARK,VIC,145.267586,-37.736734,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21103,Maroondah,211,Melbourne - Outer East,R1,-37.7347069,145.2590707,21102126231,21102126231,211021262,Warrandyte - Wonga Park,21102,Manningham - East,211,Melbourne - Outer East,1,1,1,1,Menzies,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Menzies,Outer Metropolitan
4716,3116,CHIRNSIDE PARK,VIC,145.313086,-37.737629,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R1,-37.7373267,145.3088196,21105127517,21105127517,211051275,Chirnside Park,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,91.30735016,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
4717,3121,BURNLEY,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1,-37.8296728,145.0126479,20607114461,20607114416,206071144,Richmond (Vic.),20607,Yarra,206,Melbourne - Inner,1,1,1,1,Melbourne,14.51802158,V1,PHN201,North Western Melbourne,Yarra,Melbourne,Inner Metropolitan
